entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
expanding universes,expanding universes,35,0.6789050900782683,0.7371158418471956
earth liberation front,earth liberation front,36,0.7463951873778882,0.6656538645110507
sea shepherds,sea shepherds,24,0.7978715234113117,0.6041761883056354
the monkey wrench gang,the monkey wrench gang,35,0.7785452844051752,0.6290501096961331
dave foreman,dave foreman,35,0.8512118888726891,0.5409212206770027
ecodefense,ecodefense,35,0.8191849260275222,0.5807317637193764
green rage,green rage,35,0.7513649082946152,0.6599945591450058
animal liberation front,animal liberation front,2,0.7917182546201658,0.6430318414819186
elf,elf,36,0.835696676678558,0.5617433983407412
council of all beings,council of all beings,35,0.7554110053355215,0.6554580530289394
edward abbey,edward abbey,35,0.9185364712969322,0.4522569191886366
live wild or die,live wild or die,35,0.783179113737198,0.6236647482500515
coyotes and town dogs,coyotes and town dogs,35,0.8116756468449507,0.5898446425005344
freemen,freemen,35,0.8212540280800151,0.5782055837999637
doctrine and covenants,doctrine and covenants,35,0.761038622617243,0.6491069698319918
salt lake city,salt lake city,35,0.8355296573543187,0.5606052756949323
church of jesus christ,church of jesus christ,32,0.6124439362246386,0.794559225013771
short creek,short creek,35,0.8728508225614082,0.5131593051625389
church of the first born,church of the first born,32,0.6297967444075725,0.7794739057007023
krishna venta,krishna venta,5,0.8569124049063036,0.5446070699372896
shenandoah,shenandoah,25,0.8769333130704746,0.4956587022644996
lopez island,lopez island,35,0.866849194132905,0.5209284849117723
kansas city,kansas city,37,0.8316754228824188,0.5829400949646075
holy city,holy city,32,0.8097549469632788,0.5981827031080845
saint germain,saint germain,35,0.8395462269442285,0.5555988211825005
heaven,heaven,4,0.7232694710220428,0.7094631498395014
new babylon,new babylon,35,0.7891919459567319,0.6166294753704504
hungarian,hungarian,25,0.8019712921919901,0.597670439705227
friderikusz,friderikusz,25,0.8965342039852588,0.46748289082411243
kecskemét,kecskemét,25,0.8843444245863702,0.4850779784095639
aunt eva,aunt eva,25,0.8167383820456225,0.5782955424830875
jeffrey kaplan,jeffrey kaplan,35,0.8578912880436751,0.5324264174802479
black metal,black metal,2,0.8207315819089184,0.6153104598353853
gothic milieu,gothic milieu,41,0.7709848317365875,0.654180422319718
gothic,gothic,35,0.7768559765000124,0.6310052226434077
black order,black order,24,0.8052156638521082,0.5950418527794981
klan,klan,25,0.824949778107193,0.5673687979880278
million man march,million man march,35,0.8302669845856173,0.5671291317463936
ismailiyya,ismailiyya,24,0.7365279652361866,0.6771964436146789
nation,nation,37,0.770921897296902,0.6469583690993608
black and white unite in fight,black and white unite in fight,49,0.7851546630200681,0.6260439359668333
third positionist,third positionist,35,0.7107313343372309,0.704204304188243
british-israelism,british-israelism,24,0.7499122361286892,0.6617621406890648
posse comitatus,posse comitatus,25,0.8615040303945117,0.5174000821588186
cotc,cotc,35,0.8987753580697518,0.4789813931802495
rahowa,rahowa,25,0.8159418603405094,0.5793496874115891
wotan,wotan,25,0.8005616075424501,0.5995023039104446
aryans,aryans,25,0.8514999426229756,0.5312906960526742
white aryan resistance,white aryan resistance,24,0.781560709426314,0.6241613285346417
black panthers,black panthers,24,0.773980656730923,0.6333084453018443
naacp,naacp,36,0.8186624525096458,0.5824696584860289
david duke,david duke,35,0.8344678643829515,0.561925051712209
alan berg,alan berg,35,0.8311407279118717,0.5660487538208777
congress of racial equality,congress of racial equality,36,0.7647513023198094,0.6452527764229157
folksocialistisk samling,folksocialistisk samling,36,0.7398758149203752,0.6727805641606545
sveriges framtid,sveriges framtid,35,0.8158897299145923,0.5847403751059652
national socialists,national socialists,24,0.7436097165838997,0.669064949790989
nrp,nrp,9,0.6599256124985288,0.7534931352112635
nordisk kamp,nordisk kamp,35,0.8173496994743983,0.5829663579346447
nordiska rikspartiet,nordiska rikspartiet,36,0.8124700050785711,0.58989851557068
bruno ludtke,bruno ludtke,25,0.8741837819905894,0.4995613024491442
ireland,ireland,36,0.852572166596504,0.5407891502533662
rockwell,rockwell,35,0.8588187201054648,0.5312410164557927
colin jordan,colin jordan,35,0.8896398419300391,0.4911389962789413
james mason,james mason,25,0.8894240113192027,0.47777513161825835
the turner diaries,the turner diaries,37,0.7366334227824317,0.6809467960949107
william pierce,william pierce,35,0.8989772609047599,0.47871107369328864
matt koehl,matt koehl,25,0.8782486228885583,0.49378747400818057
national renaissance bulletin,national renaissance bulletin,39,0.8311233154161359,0.573300978295771
order of the black ram,order of the black ram,28,0.7383339794035959,0.6773880507309973
madole,madole,25,0.8146249206154708,0.5810900354839259
american fiihrer,american fiihrer,37,0.7790635321100436,0.6386611757973806
universal order,universal order,28,0.7823469572701028,0.6322002591109911
nslf,nslf,35,0.8837520044914196,0.4989091479708143
tommasi,tommasi,25,0.862892030488307,0.5154599323117339
koehl,koehl,25,0.898713800215613,0.4643108868596505
weather underground,weather underground,35,0.7290355792601277,0.6845931438874
siege!,siege!,49,0.7917829251128075,0.6187619750357491
blood axis,blood axis,35,0.8412058938229138,0.5535230121628661
southern poverty law center,southern poverty law center,36,0.8061734967306803,0.5973947033970526
anti-defamation league,anti-defamation league,35,0.7450791052637943,0.6669941130581759
b'nai b'rith,b'nai b'rith,24,0.7949937453621057,0.607731279227951
adl,adl,36,0.8513084047736363,0.5423732366844384
dore schary,dore schary,25,0.8265940010559361,0.5651674434534691
klanwatch,klanwatch,35,0.8095338702205397,0.5924286160823076
splc,splc,35,0.8913080928139526,0.48892843869035
morris dees,morris dees,25,0.8556329352823693,0.5255718668569828
communist workers party,communist workers party,36,0.7288145832200166,0.684728453455177
ku klux klansmen,ku klux klansmen,24,0.7745562974527314,0.6326166924563328
greensboro,greensboro,35,0.8608082395049071,0.5286956196380486
lyn wells,lyn wells,35,0.8396430649267694,0.5554775335069303
zeskind,zeskind,25,0.8710789236634232,0.503954055993342
lenin,lenin,36,0.8130362144639228,0.589221535010962
searchlight,searchlight,35,0.790574853625396,0.6150033818157999
lenny zeskind,lenny zeskind,25,0.8584912910900154,0.5215998009056899
political research associates,political research associates,36,0.7393228500471763,0.6733817013703827
cdr,cdr,35,0.8602756236682825,0.5293776152272237
jean hardisty,jean hardisty,35,0.8675088452886539,0.5200775146136032
national lawyers guild,national lawyers guild,36,0.7883635460904467,0.6182807439968345
chip berlet,chip berlet,35,0.8598733590957195,0.5298923763870527
leninism,leninism,24,0.808147894492593,0.5913720475256804
marin county,marin county,35,0.8832432980698885,0.49957797384905467
league,league,37,0.7942651072910629,0.6229348047677457
patty,patty,35,0.8464635386935118,0.5469197457627711
dwp,dwp,36,0.8775285839325367,0.5090334846224585
league for proletarian socialism,league for proletarian socialism,36,0.7342465054146533,0.6788835394962418
rebel worker organization,rebel worker organization,36,0.7313660035437765,0.6819888559736742
workers party,workers party,36,0.6956598219707939,0.7194636352360333
grass roots alliance,grass roots alliance,35,0.7190178700996191,0.6953880781355655
u.s. out of central america,u.s. out of central america,35,0.7816669708157454,0.6254258283085794
the party,the party,37,0.5654043908819623,0.8275394720845808
party,party,35,0.7536221566921325,0.6574668622331525
heaven's gate cult,heaven's gate cult,3,0.6572441224296253,0.7538175341992601
rancho santa fe,rancho santa fe,35,0.8685590122528957,0.5187206258310934
aum shinriky o,aum shinriky o,26,0.5480512973761065,0.8405801691697926
systems of control,systems of control,43,0.7799220006888647,0.6290318950449693
older members,older members,35,0.7439310188515552,0.6682664836849541
sociocultural in x uences,sociocultural in x uences,43,0.7937664114086818,0.6132891342628266
nettles,nettles,35,0.8009508178283885,0.6027150804232507
beyond human,beyond human,35,0.7091859528527507,0.7058375924192006
older member,older member,35,0.7324221871086172,0.6809102939488708
rogue river,rogue river,35,0.845965654232404,0.5475467475016402
helpers,helpers,35,0.7453030569874199,0.6667458343238326
brent,brent,35,0.8286091871931173,0.5691752456695632
w rst,w rst,25,0.7762322977774674,0.6305966910316769
in x uence,in x uence,25,0.8000844412737287,0.6001213129016115
tucson,tucson,35,0.8266142291839713,0.5716325444543793
jstody,jstody,25,0.8429197817736821,0.5430757634016516
rich,rich,35,0.7819411821911307,0.6251066345619332
x yers,x yers,25,0.7620291956834039,0.6483060885906142
w nal,w nal,25,0.7901305420723744,0.6129510418067593
undercover 'jesus' surfaces before departure,undercover 'jesus' surfaces before departure,49,0.837253256663837,0.5671571223406735
systems of in x uence,systems of in x uence,43,0.8366199155335411,0.5628031196835844
new communist movement,new communist movement,39,0.6753921390628912,0.7378876493256135
ncm,ncm,9,0.8265839121499049,0.6006676273839084
cointelpro,cointelpro,35,0.855412459753303,0.535586206340931
marxist,marxist,36,0.7263370731209172,0.6873799792072959
marlene dixon,marlene dixon,35,0.8589553274304694,0.531066887510143
university of chicago,university of chicago,2,0.871768306604264,0.5641256254129201
dixon,dixon,25,0.8775780830390009,0.4947410922838845
trish,trish,35,0.8282547658683093,0.5696122089511615
marlene,marlene,35,0.861915686003878,0.5272755644595789
the training of the cadre,the training of the cadre,35,0.7396029157083867,0.6730444904817919
militant's guide,militant's guide,35,0.7358506912294094,0.6771642942975985
mensheviks,mensheviks,24,0.7546279573078524,0.6562583868070453
mao,mao,25,0.8076637336570799,0.5902438587477119
bolshevik,bolshevik,24,0.7950471831163518,0.6076657249354731
eleanor,eleanor,35,0.8716268533520752,0.514747830364654
women and the state,women and the state,37,0.7348281880043064,0.6826936479828001
state,state,25,0.7802243084218763,0.6255605493559936
comrade marlene,comrade marlene,35,0.7379243345075607,0.6748899885010371
leninist democracy,leninist democracy,36,0.7674500635279027,0.6422117261927761
u.s. working class,u.s. working class,36,0.7590060273954965,0.6516914054315155
the cadre ideal,the cadre ideal,53,0.790070189752381,0.6193293989319029
the militant's guide,the militant's guide,35,0.7131530674736929,0.7016388155340437
immanuel wallerstein,immanuel wallerstein,24,0.8839061522477518,0.491926848410292
rank-andw le,rank-andw le,35,0.8037526990027644,0.5993692406087506
transcendent belief system,transcendent belief system,34,0.6854603223160196,0.7294222989421034
heaven's gate students,heaven's gate students,4,0.7237976673007971,0.7090249906321886
recovery from cults,recovery from cults,52,0.7485997232040286,0.6704324912600379
the constitution of society,the constitution of society,34,0.7619430645244302,0.6486988719761164
revolutionary immortality,revolutionary immortality,35,0.7413614184777033,0.671106401521987
the cadre ideal: origins and development of a political cult,the cadre ideal: origins and development of a political cult,41,0.743323386893657,0.6802387416661212
recovery from cults: help for victims of psychological and spiritual abuse,recovery from cults: help for victims of psychological and spiritual abuse,43,0.7507458026994267,0.6613018474758481
david taylor,david taylor,1,0.845968548241047,0.5570551076517019
san diego union-tribune,san diego union-tribune,36,0.8905139217539448,0.49214807063174226
flying saucery in the wilderness,flying saucery in the wilderness,35,0.8087532232410123,0.5933683059399536
central problems in social theory,central problems in social theory,43,0.8036681939044201,0.6018594484279608
crimes of obedience,crimes of obedience,24,0.7938386419706385,0.6091556319192061
the future of women,the future of women,35,0.6786005909508127,0.7374236727762917
benjamin,benjamin,24,0.8363658777115421,0.5553725774701319
kulibwui,kulibwui,25,0.7778757089059546,0.6285265757267966
tijaniyya,tijaniyya,25,0.8243073460959113,0.5682272083654472
laye,laye,25,0.7381710372025085,0.677317738184273
limamu,limamu,25,0.8334683639460194,0.5559177174936509
qadiriyya,qadiriyya,24,0.7929427271719878,0.610258092614446
amadu bamba,amadu bamba,25,0.7298500812965065,0.6872180543690504
ibra fall,ibra fall,25,0.8869230113597437,0.481376675115861
bay fall,bay fall,35,0.8516101214371546,0.5404165219210956
magal,magal,25,0.8765495378243756,0.49620494724080444
hamallism,hamallism,24,0.8429986054612416,0.5467310868018738
hamallah,hamallah,24,0.8281731527175735,0.5659517066641482
tijani,tijani,25,0.8011308044889507,0.5987621829826684
fulani,fulani,25,0.7761774505791718,0.6306656450596024
yakouba sylla,yakouba sylla,25,0.8287737044840295,0.5622431971768175
mali,mali,24,0.8506831416644949,0.5366340380753112
kano,kano,25,0.7769858672131443,0.6296480890215586
raëlian religion,raëlian religion,6,0.5248981839313889,0.857449377895884
islamic studies,islamic studies,24,0.7455298088712338,0.6668465154617742
jediism,jediism,15,0.7990115240853725,0.61234169800061
pagan movement,pagan movement,31,0.6285604661795113,0.7795601531240006
